Step, Coverage [%], Step time [ns]
9, -0.000000, 188
19, -0.000000, 24
29, -0.000000, 24
39, -0.000000, 23
49, -0.000000, 24
59, -0.000000, 23
69, -0.000000, 23
79, -0.000000, 23
89, -0.000000, 23
99, -0.000000, 23
109, -0.000000, 23
119, -0.000000, 23
129, -0.000000, 23
139, -0.000000, 23
149, -0.000000, 23
159, -0.000000, 23
169, -0.000000, 23
179, -0.000000, 23
189, -0.000000, 23
199, -0.000000, 23
209, -0.000000, 23
219, -0.000000, 23
229, -0.000000, 23
239, -0.000000, 23
249, -0.000000, 23
259, -0.000000, 23
269, -0.000000, 23
279, -0.000000, 23
289, -0.000000, 23
299, -0.000000, 23
309, -0.000000, 23
319, -0.000000, 23
329, -0.000000, 23
339, -0.000000, 23
349, -0.000000, 23
359, -0.000000, 23
369, -0.000000, 23
379, -0.000000, 23
389, -0.000000, 23
399, -0.000000, 23
409, -0.000000, 23
419, -0.000000, 23
429, -0.000000, 23
439, -0.000000, 23
449, -0.000000, 23
459, -0.000000, 23
469, -0.000000, 24
479, -0.000000, 24
489, -0.000000, 24
499, -0.000000, 24
509, -0.000000, 24
519, -0.000000, 24
529, -0.000000, 24
539, -0.000000, 24
549, -0.000000, 24
559, -0.000000, 24
569, -0.000000, 24
579, -0.000000, 24
589, -0.000000, 24
599, -0.000000, 24
609, -0.000000, 24
619, -0.000000, 24
629, -0.000000, 24
639, -0.000000, 24
649, -0.000000, 24
659, -0.000000, 24
669, -0.000000, 24
679, -0.000000, 24
689, -0.000000, 24
699, -0.000000, 24
709, -0.000000, 24
719, -0.000000, 24
729, -0.000000, 24
739, -0.000000, 24
749, -0.000000, 24
759, -0.000000, 24
769, -0.000000, 25
779, -0.000000, 24
789, -0.000000, 24
799, -0.000000, 25
809, -0.000000, 25
819, -0.000000, 25
829, -0.000000, 25
839, -0.000000, 25
849, -0.000000, 25
859, -0.000000, 25
869, -0.000000, 25
879, -0.000000, 25
889, -0.000000, 25
899, -0.000000, 25
909, -0.000000, 25
919, -0.000000, 25
929, -0.000000, 25
939, -0.000000, 25
949, -0.000000, 25
959, -0.000000, 25
969, -0.000000, 25
979, -0.000000, 25
989, -0.000000, 25
999, -0.000000, 25
1009, -0.000000, 25
1019, -0.000000, 25
1029, -0.000000, 25
1039, -0.000000, 25
1049, -0.000000, 25
1059, -0.000000, 25
1069, -0.000000, 26
1079, -0.000000, 26
1089, -0.000000, 26
1099, -0.000000, 26
1109, -0.000000, 26
1119, -0.000000, 26
1129, -0.000000, 26
1139, -0.000000, 26
1149, -0.000000, 26
1159, -0.000000, 26
1169, -0.000000, 26
1179, -0.000000, 26
1189, -0.000000, 26
1199, -0.000000, 26
1209, -0.000000, 26
1219, -0.000000, 26
1229, -0.000000, 26
1239, -0.000000, 26
1249, -0.000000, 26
1259, -0.000000, 26
1269, -0.000000, 26
1279, -0.000000, 26
1289, -0.000000, 26
1299, -0.000000, 26
1309, -0.000000, 26
1319, -0.000000, 26
1329, -0.000000, 26
1339, -0.000000, 26
1349, -0.000000, 26
1359, -0.000000, 26
1369, -0.000000, 26
1379, -0.000000, 26
1389, -0.000000, 26
1399, -0.000000, 26
1409, -0.000000, 26
1419, -0.000000, 26
1429, -0.000000, 26
